"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Total number of incomplete pathways"
"2625","Q38","5QC","HAMPSHIRE PCT","IP130","Ophthalmology",793,687,640,587,649,576,486,355,310,380,293,229,227,148,174,131,86,77,38,35,32,14,12,21,25,26,27,14,10,13,7,7,10,6,7,2,2,3,1,1,1,3,2,0,2,2,2,4,4,0,1,2,35,7199
"2626","Q38","5QC","HAMPSHIRE PCT","IP140","Oral Surgery",124,183,166,143,163,183,188,135,118,157,141,102,126,112,91,64,69,74,54,42,32,12,36,30,50,35,23,13,11,10,13,8,8,5,5,6,4,3,5,3,3,1,0,0,3,1,2,0,0,0,1,0,22,2780
"2627","Q38","5QC","HAMPSHIRE PCT","IP150","Neurosurgery",21,21,22,15,20,16,22,11,12,6,7,9,12,6,8,7,8,3,9,0,1,1,3,3,3,4,0,2,3,2,1,1,0,2,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,273
"2628","Q38","5QC","HAMPSHIRE PCT","IP160","Plastic Surgery",58,61,53,79,55,45,30,34,19,34,13,25,28,21,14,15,6,5,9,2,5,2,5,3,0,3,2,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,646
"2629","Q38","5QC","HAMPSHIRE PCT","IP170","Cardiothoracic Surgery",0,0,1,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
"2630","Q38","5QC","HAMPSHIRE PCT","IP300","General Medicine",297,191,216,212,121,88,139,162,84,37,33,37,23,37,25,27,21,16,4,10,2,2,2,5,3,1,1,1,4,3,3,0,1,2,3,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,4,1824
"2631","Q38","5QC","HAMPSHIRE PCT","IP301","Gastroenterology",207,191,198,113,111,103,104,88,54,66,85,48,48,46,41,52,34,25,21,12,15,4,7,9,7,8,5,6,2,6,2,4,7,5,1,0,5,2,0,0,1,1,1,1,1,0,1,0,0,1,0,1,31,1781
"2632","Q38","5QC","HAMPSHIRE PCT","IP320","Cardiology",397,256,256,231,194,203,174,106,109,103,93,84,83,79,62,67,50,29,24,34,12,13,9,14,10,11,11,13,7,6,7,4,8,3,7,4,5,3,6,3,1,6,2,3,5,2,0,2,4,3,4,0,44,2866
"2633","Q38","5QC","HAMPSHIRE PCT","IP330","Dermatology",531,403,351,293,266,291,245,186,134,133,109,74,68,40,37,41,38,13,13,20,8,7,9,14,8,13,5,12,9,7,3,5,1,1,3,0,1,1,0,0,2,1,1,1,1,0,0,0,0,0,0,1,6,3406
"2634","Q38","5QC","HAMPSHIRE PCT","IP340","Thoracic Medicine",125,128,91,74,69,48,46,35,33,41,16,30,22,13,10,16,16,7,8,6,3,1,3,3,6,5,4,0,1,0,1,1,1,1,2,0,1,0,1,1,1,0,0,0,0,0,1,2,0,1,1,0,6,881
"2635","Q38","5QC","HAMPSHIRE PCT","IP400","Neurology",123,114,124,113,104,106,90,77,65,98,67,73,50,35,27,32,13,16,15,15,15,11,7,14,6,8,4,7,6,7,10,3,5,6,4,6,6,11,1,1,3,1,2,4,1,0,3,0,0,1,1,0,2,1513
"2636","Q38","5QC","HAMPSHIRE PCT","IP410","Rheumatology",161,119,108,83,82,81,85,31,31,31,20,27,21,19,12,14,8,18,5,2,0,2,2,2,1,3,2,2,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,985
"2637","Q38","5QC","HAMPSHIRE PCT","IP430","Geriatric Medicine",68,51,68,42,38,26,30,21,11,20,19,7,12,12,9,15,15,6,8,1,0,2,2,4,2,2,0,2,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,502
"2638","Q38","5QC","HAMPSHIRE PCT","IP502","Gynaecology",419,358,378,283,306,278,234,202,180,157,156,166,151,127,112,116,100,68,56,32,26,16,17,25,28,25,17,15,17,17,10,7,7,2,8,4,3,1,1,1,1,2,0,1,0,1,1,0,1,0,0,0,20,4153
"2639","Q38","5QC","HAMPSHIRE PCT","IP999","Total",7149,5666,5503,4721,4417,4104,3788,3114,2520,2744,2483,2149,2029,1681,1537,1510,1260,1004,794,671,492,301,336,455,477,390,290,271,233,235,174,139,150,135,111,84,81,107,56,40,48,50,41,36,49,32,30,31,26,22,30,15,579,64390
"2640","Q38","5QC","HAMPSHIRE PCT","IPX01","Other",1162,897,837,687,595,500,488,428,308,335,293,226,222,198,168,177,133,110,99,63,56,34,32,56,48,28,30,30,26,29,19,28,16,16,12,14,6,15,8,9,11,12,6,6,8,6,3,7,5,2,2,1,111,8618
"2641","Q38","5QD","BUCKINGHAMSHIRE PCT","IP100","General Surgery",26,248,173,157,137,101,119,77,63,74,84,75,58,57,57,46,38,33,45,36,43,33,16,13,36,38,41,35,31,5,8,0,1,2,0,0,4,1,2,4,0,3,1,1,0,0,2,0,2,0,3,2,222,2253
"2642","Q38","5QD","BUCKINGHAMSHIRE PCT","IP101","Urology",17,81,79,75,42,47,46,39,37,41,34,34,31,33,21,13,27,25,15,27,26,14,11,11,19,21,28,27,23,6,3,2,2,3,3,3,4,1,2,1,2,2,3,0,5,2,3,1,2,1,3,2,203,1203
"2643","Q38","5QD","BUCKINGHAMSHIRE PCT","IP110","Trauma & Orthopaedics",72,265,226,202,178,198,148,125,92,96,121,99,92,82,66,52,64,49,38,48,58,42,36,18,56,32,35,50,37,9,4,2,3,2,2,8,8,4,5,5,4,6,5,6,3,4,5,7,1,7,3,4,151,2935
"2644","Q38","5QD","BUCKINGHAMSHIRE PCT","IP120","ENT",25,160,145,141,108,133,101,128,74,91,69,79,38,48,46,41,33,37,30,30,26,11,18,13,35,20,25,15,27,1,2,1,1,0,1,2,2,0,1,2,1,1,0,0,2,0,0,2,1,0,0,0,54,1821
"2645","Q38","5QD","BUCKINGHAMSHIRE PCT","IP130","Ophthalmology",40,263,199,186,114,164,181,206,110,143,125,178,97,84,86,73,90,71,64,31,30,31,29,26,33,38,58,54,42,0,1,4,0,2,0,1,0,1,1,0,0,2,2,1,0,0,1,2,0,1,1,1,29,2896
"2646","Q38","5QD","BUCKINGHAMSHIRE PCT","IP140","Oral Surgery",12,65,84,87,67,100,88,111,53,62,49,40,66,53,50,29,31,22,16,34,20,7,16,10,20,31,21,24,22,1,1,0,0,1,1,2,0,1,1,1,2,0,2,0,1,0,0,1,0,0,0,1,56,1362
"2647","Q38","5QD","BUCKINGHAMSHIRE PCT","IP150","Neurosurgery",4,4,12,6,6,3,6,8,9,3,6,5,4,4,2,3,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95
"2648","Q38","5QD","BUCKINGHAMSHIRE PCT","IP160","Plastic Surgery",27,62,34,47,38,39,28,41,33,14,20,16,15,14,12,8,9,4,7,8,6,11,8,7,8,10,13,8,10,1,1,1,2,0,0,1,0,1,2,0,2,0,1,1,0,0,1,0,1,0,0,0,63,635
"2649","Q38","5QD","BUCKINGHAMSHIRE PCT","IP170","Cardiothoracic Surgery",0,2,3,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"2650","Q38","5QD","BUCKINGHAMSHIRE PCT","IP300","General Medicine",7,13,9,9,11,7,7,10,6,6,4,5,6,4,2,1,4,3,4,1,3,0,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135
"2651","Q38","5QD","BUCKINGHAMSHIRE PCT","IP301","Gastroenterology",16,107,87,84,99,69,92,74,54,55,52,69,53,59,46,56,35,29,32,42,21,14,20,19,25,27,25,30,23,9,5,4,4,3,5,10,4,4,6,5,10,7,3,5,10,9,5,5,5,4,6,4,300,1846
"2652","Q38","5QD","BUCKINGHAMSHIRE PCT","IP320","Cardiology",27,114,90,105,87,83,83,51,45,52,60,35,41,44,34,31,32,38,29,24,19,25,15,10,15,22,19,20,26,0,1,2,0,1,3,2,3,0,0,1,1,1,0,4,1,0,1,3,1,0,0,2,46,1349
"2653","Q38","5QD","BUCKINGHAMSHIRE PCT","IP330","Dermatology",21,172,120,116,114,106,77,64,50,28,34,24,20,28,22,23,19,15,29,10,26,13,8,11,15,15,23,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1235
"2654","Q38","5QD","BUCKINGHAMSHIRE PCT","IP340","Thoracic Medicine",7,82,41,30,24,18,42,19,12,9,14,8,10,5,2,7,5,5,5,12,7,6,12,6,3,5,6,9,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,423
"2655","Q38","5QD","BUCKINGHAMSHIRE PCT","IP400","Neurology",11,61,52,58,45,44,45,31,30,30,36,26,13,11,14,10,11,7,13,14,13,9,6,9,7,17,7,13,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,661
"2656","Q38","5QD","BUCKINGHAMSHIRE PCT","IP410","Rheumatology",3,41,39,36,29,17,12,8,7,8,9,7,8,5,3,2,1,2,2,4,1,4,1,3,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,265
"2657","Q38","5QD","BUCKINGHAMSHIRE PCT","IP430","Geriatric Medicine",6,28,17,39,16,23,13,19,10,17,9,15,12,12,8,2,10,6,8,8,5,5,6,5,12,10,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345
"2658","Q38","5QD","BUCKINGHAMSHIRE PCT","IP502","Gynaecology",30,108,101,127,77,93,89,81,54,45,66,55,39,57,52,57,44,58,41,42,31,32,25,40,46,48,30,39,43,1,3,2,1,1,4,3,5,2,3,1,4,7,4,3,0,1,2,1,1,2,0,3,75,1779
"2659","Q38","5QD","BUCKINGHAMSHIRE PCT","IP999","Total",487,2189,1858,1764,1435,1499,1390,1252,883,912,951,913,731,707,611,532,531,475,442,433,406,311,253,246,389,392,386,402,372,37,33,22,22,17,24,34,36,20,25,22,29,30,22,25,23,16,21,23,16,16,16,19,1260,24960
"2660","Q38","5QD","BUCKINGHAMSHIRE PCT","IPX01","Other",136,313,347,259,242,252,213,158,144,138,159,143,127,107,88,78,78,71,63,61,70,53,24,45,53,56,39,49,44,4,4,4,7,1,4,2,5,4,0,2,2,1,1,4,1,0,0,1,2,1,0,0,49,3709
"2661","Q38","5QE","OXFORDSHIRE PCT","IP100","General Surgery",130,125,163,112,111,113,132,88,100,93,144,127,111,53,36,43,32,26,14,11,5,6,7,10,10,5,4,0,6,1,3,0,2,0,4,1,2,0,1,0,1,0,1,2,0,2,1,0,2,0,0,0,20,1860
"2662","Q38","5QE","OXFORDSHIRE PCT","IP101","Urology",134,131,127,110,120,96,101,80,74,91,95,79,70,46,21,34,34,31,19,25,10,6,9,9,11,11,5,15,5,6,7,7,7,7,0,6,5,11,3,3,1,6,1,2,3,6,0,2,3,3,2,2,56,1748
"2663","Q38","5QE","OXFORDSHIRE PCT","IP110","Trauma & Orthopaedics",277,310,280,263,197,255,225,221,116,151,157,100,136,99,72,68,77,36,27,19,18,14,8,16,7,12,8,9,9,7,7,6,6,4,4,3,2,5,3,2,4,1,1,3,2,3,3,3,1,2,1,5,12,3277
"2664","Q38","5QE","OXFORDSHIRE PCT","IP120","ENT",153,155,143,103,162,148,150,100,86,109,100,105,85,53,36,38,38,33,27,17,17,9,10,16,14,13,13,8,9,3,2,6,4,2,8,2,0,3,3,2,1,3,2,1,6,2,2,2,1,1,1,3,38,2048
"2665","Q38","5QE","OXFORDSHIRE PCT","IP130","Ophthalmology",331,312,269,266,276,218,193,123,149,178,159,135,116,83,83,51,45,33,27,20,13,12,13,11,25,15,13,9,12,16,11,10,12,10,2,4,4,12,6,4,4,5,3,4,4,3,5,5,5,4,5,3,95,3426
"2666","Q38","5QE","OXFORDSHIRE PCT","IP140","Oral Surgery",13,7,10,12,5,12,8,14,5,9,10,5,9,6,6,11,7,6,2,3,4,4,8,5,8,7,10,9,4,3,7,3,1,6,4,2,2,2,4,2,2,3,1,2,4,1,1,0,2,0,0,0,6,277
"2667","Q38","5QE","OXFORDSHIRE PCT","IP150","Neurosurgery",51,35,40,22,37,38,34,25,15,23,24,19,20,12,8,6,4,4,4,4,0,0,0,1,1,4,1,3,5,2,1,1,0,0,0,2,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,4,458
"2668","Q38","5QE","OXFORDSHIRE PCT","IP160","Plastic Surgery",61,45,52,36,50,30,37,56,32,24,28,21,30,15,15,14,9,8,5,7,5,1,2,3,7,4,2,0,1,3,2,3,2,1,2,3,2,0,0,2,1,0,3,0,1,1,1,0,2,0,1,1,10,641
"2669","Q38","5QE","OXFORDSHIRE PCT","IP170","Cardiothoracic Surgery",4,5,5,4,3,3,1,3,3,1,0,2,0,1,1,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
"2670","Q38","5QE","OXFORDSHIRE PCT","IP300","General Medicine",25,57,17,28,18,26,17,25,12,4,5,5,1,0,2,0,0,1,2,1,1,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,258
"2671","Q38","5QE","OXFORDSHIRE PCT","IP301","Gastroenterology",224,253,246,195,243,200,245,164,177,192,233,207,203,102,90,54,46,20,32,18,5,3,10,7,10,3,8,6,4,3,6,1,6,8,2,3,2,3,4,2,2,3,1,2,1,0,1,1,2,3,2,2,67,3327
"2672","Q38","5QE","OXFORDSHIRE PCT","IP320","Cardiology",166,147,180,113,166,131,127,103,79,94,52,50,43,20,19,15,11,6,13,8,3,0,2,0,1,3,3,1,1,7,0,3,5,3,1,1,0,1,0,3,0,1,0,0,1,0,1,0,1,0,1,1,28,1615
"2673","Q38","5QE","OXFORDSHIRE PCT","IP330","Dermatology",174,155,132,97,91,85,45,39,23,27,18,21,6,8,7,5,5,3,0,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,952
"2674","Q38","5QE","OXFORDSHIRE PCT","IP340","Thoracic Medicine",63,45,51,35,43,39,43,34,35,21,25,21,17,13,10,7,14,11,15,3,2,2,1,4,2,4,1,2,4,2,1,0,0,2,0,1,2,1,2,3,0,2,0,0,0,2,2,1,1,0,0,1,7,597
"2675","Q38","5QE","OXFORDSHIRE PCT","IP400","Neurology",105,84,85,42,37,35,27,22,18,24,19,18,15,5,5,3,1,3,0,2,1,0,0,0,0,2,0,0,0,0,1,3,0,2,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,13,578
"2676","Q38","5QE","OXFORDSHIRE PCT","IP410","Rheumatology",36,40,33,37,21,20,23,18,8,7,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251
"2677","Q38","5QE","OXFORDSHIRE PCT","IP430","Geriatric Medicine",43,28,16,13,5,12,8,1,9,4,3,5,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
"2678","Q38","5QE","OXFORDSHIRE PCT","IP502","Gynaecology",226,193,177,171,162,164,126,111,98,101,77,111,96,84,62,57,79,42,36,28,29,6,16,19,10,6,9,20,20,5,12,11,7,8,12,8,8,6,2,3,4,1,2,0,1,1,0,1,2,3,1,1,12,2447
"2679","Q38","5QE","OXFORDSHIRE PCT","IP999","Total",3086,2889,2777,2203,2409,2223,2089,1685,1485,1571,1529,1403,1296,752,603,551,504,365,324,240,188,89,113,149,149,138,117,115,115,75,79,78,72,76,57,54,48,61,40,36,33,39,21,20,30,28,23,22,25,22,19,25,576,32716
"2680","Q38","5QE","OXFORDSHIRE PCT","IPX01","Other",870,762,751,544,662,598,547,458,446,418,376,372,333,150,129,145,101,101,100,72,73,25,26,47,40,48,39,32,33,17,17,22,20,22,17,17,18,15,11,9,9,9,6,3,6,7,6,7,3,5,5,5,203,8757
"2681","Q38","5QF","BERKSHIRE WEST PCT","IP100","General Surgery",131,113,112,88,64,77,86,50,42,52,55,53,36,34,23,16,11,7,8,5,6,2,1,5,2,0,2,4,3,0,4,1,1,1,0,0,0,1,1,0,0,1,2,0,0,1,0,1,1,0,0,1,6,1110
"2682","Q38","5QF","BERKSHIRE WEST PCT","IP101","Urology",54,52,75,50,41,37,23,22,21,17,15,10,19,14,2,1,5,6,4,3,1,1,0,2,2,2,0,2,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,491
"2683","Q38","5QF","BERKSHIRE WEST PCT","IP110","Trauma & Orthopaedics",275,286,280,279,196,190,183,184,105,151,141,122,109,108,120,109,119,93,87,85,51,40,21,62,78,55,44,44,37,40,28,24,32,41,48,36,28,30,31,27,21,30,30,26,24,26,32,24,22,18,23,19,108,4422
"2684","Q38","5QF","BERKSHIRE WEST PCT","IP120","ENT",78,82,88,69,44,65,44,26,18,31,26,22,12,15,12,11,14,14,9,7,6,2,2,6,2,5,1,1,4,0,1,2,2,1,1,5,1,3,0,1,1,0,0,1,1,1,1,1,3,0,4,0,2,748
"2685","Q38","5QF","BERKSHIRE WEST PCT","IP130","Ophthalmology",96,160,134,90,76,77,66,59,37,70,56,51,40,48,34,41,40,25,21,17,17,6,4,18,10,9,9,14,11,20,5,7,17,19,15,11,18,5,10,11,10,9,8,9,12,11,14,12,8,13,12,9,32,1633
"2686","Q38","5QF","BERKSHIRE WEST PCT","IP140","Oral Surgery",98,94,83,62,66,25,8,55,49,54,49,7,12,23,10,11,10,3,5,1,5,0,4,2,3,4,8,1,2,0,0,0,2,1,0,1,0,1,0,2,2,2,1,1,1,0,0,1,0,0,1,0,3,773
"2687","Q38","5QF","BERKSHIRE WEST PCT","IP150","Neurosurgery",1,1,4,4,3,4,3,1,1,2,6,3,3,0,1,0,3,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,49
"2688","Q38","5QF","BERKSHIRE WEST PCT","IP160","Plastic Surgery",7,16,10,9,9,8,8,16,4,6,4,2,7,5,6,5,0,3,3,4,2,1,0,0,0,2,3,3,0,1,0,0,1,1,2,1,0,1,2,0,3,1,1,0,0,3,0,0,0,0,0,0,4,164
"2689","Q38","5QF","BERKSHIRE WEST PCT","IP170","Cardiothoracic Surgery",0,2,1,0,0,1,0,4,0,2,4,1,4,0,2,2,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32
"2690","Q38","5QF","BERKSHIRE WEST PCT","IP300","General Medicine",44,22,23,14,6,5,7,6,0,2,2,4,5,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146
"2691","Q38","5QF","BERKSHIRE WEST PCT","IP301","Gastroenterology",40,48,33,42,25,19,20,21,7,7,8,3,5,5,2,1,2,4,0,1,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,302
"2692","Q38","5QF","BERKSHIRE WEST PCT","IP320","Cardiology",40,22,23,19,18,18,9,10,9,15,7,14,10,11,12,11,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,1,260
"2693","Q38","5QF","BERKSHIRE WEST PCT","IP330","Dermatology",88,73,105,102,63,73,54,56,29,50,59,39,43,34,44,38,36,19,8,8,6,10,5,7,6,12,8,3,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1089
"2694","Q38","5QF","BERKSHIRE WEST PCT","IP340","Thoracic Medicine",21,22,17,15,10,14,16,7,10,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
"2695","Q38","5QF","BERKSHIRE WEST PCT","IP400","Neurology",56,42,43,19,15,20,23,14,11,9,8,5,4,6,0,2,3,5,1,1,2,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295
"2696","Q38","5QF","BERKSHIRE WEST PCT","IP410","Rheumatology",35,26,28,25,21,11,7,8,5,6,7,8,5,6,7,9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
"2697","Q38","5QF","BERKSHIRE WEST PCT","IP430","Geriatric Medicine",2,3,0,0,0,1,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"2698","Q38","5QF","BERKSHIRE WEST PCT","IP502","Gynaecology",80,79,74,62,45,38,41,27,20,28,27,24,11,8,13,9,8,8,8,5,1,4,1,1,5,2,1,4,2,4,4,2,1,2,5,3,3,1,1,0,0,1,0,0,1,0,0,0,0,0,2,3,2,671
"2699","Q38","5QF","BERKSHIRE WEST PCT","IP999","Total",1303,1255,1243,1053,784,770,664,635,414,550,547,411,359,341,305,289,273,198,168,147,103,73,41,112,117,103,85,82,73,76,44,42,61,72,77,63,52,44,48,41,40,50,49,41,44,48,50,40,39,33,47,36,194,13829
"2700","Q38","5QF","BERKSHIRE WEST PCT","IPX01","Other",157,112,110,104,82,87,63,67,46,44,70,40,32,21,15,22,13,8,8,9,6,6,3,7,6,9,7,5,6,7,2,3,3,4,4,3,2,2,3,0,2,3,5,3,4,4,2,1,5,2,5,4,26,1264
"2701","Q38","5QG","BERKSHIRE EAST PCT","IP100","General Surgery",24,31,17,28,21,15,15,4,19,8,7,9,8,11,6,7,4,7,8,5,4,2,1,2,1,0,2,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,275
"2702","Q38","5QG","BERKSHIRE EAST PCT","IP101","Urology",6,12,13,11,11,15,6,5,10,9,3,4,4,5,1,6,1,3,1,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133
"2703","Q38","5QG","BERKSHIRE EAST PCT","IP110","Trauma & Orthopaedics",33,37,35,33,38,41,33,22,19,15,26,17,23,17,15,27,23,14,13,9,5,4,2,4,4,4,1,2,3,3,4,2,2,0,5,4,2,1,4,2,2,1,0,2,0,0,0,0,1,0,1,1,4,560
"2704","Q38","5QG","BERKSHIRE EAST PCT","IP120","ENT",14,25,19,20,16,15,6,7,7,6,7,5,9,2,4,8,2,5,1,0,2,1,0,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,190
"2705","Q38","5QG","BERKSHIRE EAST PCT","IP130","Ophthalmology",127,94,98,92,47,46,45,45,36,34,20,10,22,9,9,9,11,11,7,5,2,4,0,1,3,2,1,4,4,3,3,0,2,3,1,2,0,0,3,3,5,3,2,1,3,1,0,0,2,1,0,2,9,847
"2706","Q38","5QG","BERKSHIRE EAST PCT","IP140","Oral Surgery",2,16,20,17,11,8,4,10,2,11,6,12,8,9,5,3,5,1,0,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,160
"2707","Q38","5QG","BERKSHIRE EAST PCT","IP150","Neurosurgery",5,3,1,4,6,0,1,4,0,0,2,0,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36
"2708","Q38","5QG","BERKSHIRE EAST PCT","IP160","Plastic Surgery",3,1,1,4,5,0,1,3,0,0,1,2,2,1,3,2,1,2,1,1,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,44
"2709","Q38","5QG","BERKSHIRE EAST PCT","IP170","Cardiothoracic Surgery",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2710","Q38","5QG","BERKSHIRE EAST PCT","IP300","General Medicine",12,13,8,11,7,7,1,5,7,3,1,2,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,86
"2711","Q38","5QG","BERKSHIRE EAST PCT","IP301","Gastroenterology",9,5,8,8,2,7,6,3,2,4,3,1,1,3,3,0,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,74
"2712","Q38","5QG","BERKSHIRE EAST PCT","IP320","Cardiology",16,8,11,13,17,9,6,14,7,6,5,6,10,3,5,3,4,3,2,2,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,160
"2713","Q38","5QG","BERKSHIRE EAST PCT","IP330","Dermatology",15,21,14,15,15,17,16,8,6,8,5,1,3,2,1,1,2,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156
"2714","Q38","5QG","BERKSHIRE EAST PCT","IP340","Thoracic Medicine",3,2,4,0,3,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20
"2715","Q38","5QG","BERKSHIRE EAST PCT","IP400","Neurology",10,6,5,17,12,12,8,3,7,3,6,2,2,1,2,1,5,1,5,3,0,1,0,0,1,0,0,1,0,0,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,122
"2716","Q38","5QG","BERKSHIRE EAST PCT","IP410","Rheumatology",6,8,5,3,9,5,6,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
